# Methods whose compiled body is a single RET: there is nothing in the binary to recover, whatever the
# original source says. Regenerate with:
#   probe2 <libil2cpp.so> <global-metadata.dat> <unityVersion> bare > tools/bare-returns.tsv
# assembly<TAB>type<TAB>member<TAB>parameters
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseVerticalCollectionView+<>c	<.ctor>b__179_1	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseVerticalCollectionView	ExecuteDefaultAction	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseVerticalCollectionView	UnityEngine.ISerializationCallbackReceiver.OnBeforeSerialize	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.RectField+<>c	<DescribeFields>b__0_0	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.Vector2Field+<>c	<DescribeFields>b__0_0	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.Vector3Field+<>c	<DescribeFields>b__0_0	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.Vector4Field+<>c	<DescribeFields>b__0_0	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.GroupBox	UnityEngine.UIElements.IGroupBox.OnOptionAdded	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.GroupBox	UnityEngine.UIElements.IGroupBox.OnOptionRemoved	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.TextEditorEventHandler	RegisterCallbacksOnTarget	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.TextEditorEventHandler	UnregisterCallbacksFromTarget	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.TextEditorEventHandler	HandleEventBubbleUp	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.TextInputBaseField`1	UpdateTextFromValue	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.MinMaxSlider	UpdateMixedValueContent	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.DefaultEventSystem+LegacyInputProcessor+NoInput	ClearLastPenContactEvent	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseReorderableDragAndDropController	OnDrop	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseReorderableDragAndDropController	DragCleanup	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseReorderableDragAndDropController	HandleAutoExpand	2
UnityEngine.UIElementsModule	UnityEngine.UIElements.DefaultDragAndDropClient	AcceptDrag	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.DefaultDragAndDropClient	get_data	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.IDragAndDropController`1	DragCleanup	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.IDragAndDropController`1	HandleAutoExpand	2
UnityEngine.UIElementsModule	UnityEngine.UIElements.ListViewDraggerAnimated	ClearDragAndDropUI	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.EventBase	PreDispatch	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.EventBase	PostDispatch	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.CallbackEventHandler	ExecuteDefaultActionAtTarget	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.CallbackEventHandler	HandleEventBubbleUp	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.CallbackEventHandler	HandleEventBubbleUpDisabled	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.CallbackEventHandler	HandleEventTrickleDown	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.CallbackEventHandler	HandleEventTrickleDownDisabled	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.CallbackEventHandler	ExecuteDefaultAction	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.CallbackEventHandler	ExecuteDefaultActionDisabledAtTarget	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.CallbackEventHandler	ExecuteDefaultActionDisabled	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.StylePropertyNameCollection+Enumerator	Reset	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.FocusChangeDirection	Dispose	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.PanelSettings	Reset	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseVisualElementPanel	UnityEngine.UIElements.IGroupBox.OnOptionAdded	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseVisualElementPanel	UnityEngine.UIElements.IGroupBox.OnOptionRemoved	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseRuntimePanel+<>c	<.cctor>b__52_0	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.ScheduledItem	OnItemUnscheduled	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.EasingFunction	op_Implicit	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.VisualElement	get_styleAnimation	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.VisualElement	set_disablePlayModeTint	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.VisualElement	get_transform	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.VisualElement	OnViewDataReady	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.VisualElement	get_experimental	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.VisualElement	UnityEngine.UIElements.IExperimentalFeatures.get_animation	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.VisualElement	get_contentContainer	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.VisualElement	get_schedule	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.StylePropertyName+PropertyBag+IdProperty	SetValue	2
UnityEngine.UIElementsModule	UnityEngine.UIElements.StylePropertyName+PropertyBag+NameProperty	SetValue	2
UnityEngine.UIElementsModule	UnityEngine.UIElements.StyleComplexSelector	OnBeforeSerialize	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.TextElement	get_edition	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.TextElement	get_selection	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.RuntimeUIElementsBridge	SetWantsMouseJumping	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.UQuery+UQueryMatcher+<>c	<TraverseRecursive>b__5_0	2
UnityEngine.UIElementsModule	UnityEngine.UIElements.UQuery+UQueryMatcher	NoProcessResult	2
UnityEngine.UIElementsModule	UnityEngine.UIElements.UxmlTraits	Init	3
UnityEngine.UIElementsModule	UnityEngine.UIElements.UxmlObjectTraits`1	Init	3
UnityEngine.UIElementsModule	UnityEngine.UIElements.VisualElementAsset	OnBeforeSerialize	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.VisualElementAnimationSystem	OnVersionChanged	2
UnityEngine.UIElementsModule	UnityEngine.UIElements.VisualTreeWorldSpaceHierarchyFlagsUpdater	Update	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.BaseVisualTreeUpdater	Dispose	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.UIR.ShaderInfoStorageRGBAFloat+<>c	<.cctor>b__2_0	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.UIR.UIRenderDevice+<>c	<.ctor>b__58_1	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.UIR.BestFitAllocator+BlockPool	ResetBlock	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.Experimental.Easing	Linear	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.Experimental.EventDebuggerLogCall	.ctor	2
UnityEngine.UIElementsModule	UnityEngine.UIElements.Experimental.EventDebuggerLogCall	Dispose	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.Experimental.EventDebuggerLogIMGUICall	.ctor	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.Experimental.EventDebuggerLogIMGUICall	Dispose	0
UnityEngine.UIElementsModule	UnityEngine.UIElements.Experimental.EventDebuggerLogExecuteDefaultAction	.ctor	1
UnityEngine.UIElementsModule	UnityEngine.UIElements.Experimental.EventDebuggerLogExecuteDefaultAction	Dispose	0
Unity.InputSystem	UnityEngine.InputSystem.InputActionAsset+<GetEnumerator>d__33	System.IDisposable.Dispose	0
Unity.InputSystem	UnityEngine.InputSystem.InputActionAsset+<get_bindings>d__9	System.IDisposable.Dispose	0
Unity.InputSystem	UnityEngine.InputSystem.InputActionAsset	MarkAsDirty	0
Unity.InputSystem	UnityEngine.InputSystem.InputActionMap	OnBeforeSerialize	0
Unity.InputSystem	UnityEngine.InputSystem.InputActionRebindingExtensions+ParameterEnumerator	Dispose	0
Unity.InputSystem	UnityEngine.InputSystem.InputActionReference	CheckImmutableReference	0
Unity.InputSystem	UnityEngine.InputSystem.InputBindingComposite+<GetPartNames>d__12	System.IDisposable.Dispose	0
Unity.InputSystem	UnityEngine.InputSystem.InputBindingComposite	FinishSetup	1
Unity.InputSystem	UnityEngine.InputSystem.InputBindingCompositeContext+<get_controls>d__2	System.IDisposable.Dispose	0
Unity.InputSystem	UnityEngine.InputSystem.InputControlScheme+MatchResult+Enumerator	Dispose	0
Unity.InputSystem	UnityEngine.InputSystem.InputSystem	set_onEvent	1
Unity.InputSystem	UnityEngine.InputSystem.InputSystem	EnsureInitialized	0
Unity.InputSystem	UnityEngine.InputSystem.InputControl	FinishSetup	0
Unity.InputSystem	UnityEngine.InputSystem.InputControl	RefreshConfiguration	0
Unity.InputSystem	UnityEngine.InputSystem.InputControl	AddProcessor	1
Unity.InputSystem	UnityEngine.InputSystem.InputControlList`1+Enumerator	Dispose	0
Unity.InputSystem	UnityEngine.InputSystem.InputControlPath+<Parse>d__34	System.IDisposable.Dispose	0
Unity.InputSystem	UnityEngine.InputSystem.InputDevice	MakeCurrent	0
Unity.InputSystem	UnityEngine.InputSystem.InputDevice	OnAdded	0
Unity.InputSystem	UnityEngine.InputSystem.InputDevice	OnRemoved	0
Unity.InputSystem	UnityEngine.InputSystem.InputDevice	OnConfigurationChanged	0
Unity.InputSystem	UnityEngine.InputSystem.InputRemoting	System.IObserver<UnityEngine.InputSystem.InputRemoting.Message>.OnError	1
Unity.InputSystem	UnityEngine.InputSystem.InputRemoting	System.IObserver<UnityEngine.InputSystem.InputRemoting.Message>.OnCompleted	0
Unity.InputSystem	UnityEngine.InputSystem.RemoteInputPlayerConnection	System.IObserver<UnityEngine.InputSystem.InputRemoting.Message>.OnError	1
Unity.InputSystem	UnityEngine.InputSystem.RemoteInputPlayerConnection	System.IObserver<UnityEngine.InputSystem.InputRemoting.Message>.OnCompleted	0
Unity.InputSystem	UnityEngine.InputSystem.InputAnalytics	Initialize	1
Unity.InputSystem	UnityEngine.InputSystem.InputManager	RestoreDevicesAfterDomainReloadIfNecessary	0
Unity.InputSystem	UnityEngine.InputSystem.InputManager	WarnAboutDevicesFailingToRecreateAfterDomainReload	0
Unity.InputSystem	UnityEngine.InputSystem.InputSettings	set_filterNoiseOnCurrent	1
Unity.InputSystem	UnityEngine.InputSystem.PlayerInputManager	ValidateInputActionAsset	0
Unity.InputSystem	UnityEngine.InputSystem.XR.TrackedPoseDriver	Awake	0
Unity.InputSystem	UnityEngine.InputSystem.XR.TrackedPoseDriver	OnDestroy	0
Unity.InputSystem	UnityEngine.InputSystem.XR.TrackedPoseDriver	UnityEngine.ISerializationCallbackReceiver.OnBeforeSerialize	0
Unity.InputSystem	UnityEngine.InputSystem.Users.InputUserSettings	Apply	1
Unity.InputSystem	UnityEngine.InputSystem.OnScreen.OnScreenSupport	Initialize	0
Unity.InputSystem	UnityEngine.InputSystem.EnhancedTouch.Touch+<>c	<SaveAndResetState>b__80_1	0
Unity.InputSystem	UnityEngine.InputSystem.EnhancedTouch.TouchHistory+Enumerator	Dispose	0
Unity.InputSystem	UnityEngine.InputSystem.EnhancedTouch.TouchSimulation	UnityEngine.InputSystem.LowLevel.IInputStateChangeMonitor.NotifyControlStateChanged	4
Unity.InputSystem	UnityEngine.InputSystem.EnhancedTouch.TouchSimulation	UnityEngine.InputSystem.LowLevel.IInputStateChangeMonitor.NotifyTimerExpired	4
Unity.InputSystem	UnityEngine.InputSystem.EnhancedTouch.TouchSimulation	InstallStateChangeMonitors	1
Unity.InputSystem	UnityEngine.InputSystem.EnhancedTouch.TouchSimulation	OnSourceControlChangedValue	4
Unity.InputSystem	UnityEngine.InputSystem.EnhancedTouch.TouchSimulation	UninstallStateChangeMonitors	1
Unity.InputSystem	UnityEngine.InputSystem.DualShock.DualShockGamepad	SetLightBarColor	1
Unity.InputSystem	UnityEngine.InputSystem.LowLevel.TouchscreenState	get_primaryTouch	0
Unity.InputSystem	UnityEngine.InputSystem.LowLevel.ActionEvent	ToEventPtr	0
Unity.InputSystem	UnityEngine.InputSystem.LowLevel.DeltaStateEvent	ToEventPtr	0
Unity.InputSystem	UnityEngine.InputSystem.LowLevel.DeltaStateEvent	FromUnchecked	1
Unity.InputSystem	UnityEngine.InputSystem.LowLevel.DeviceConfigurationEvent	ToEventPtr	0
